instance,solver_dpll,num_vars_dpll,num_clauses_dpll,runtime_seconds_dpll,result_dpll,solver_walksat,num_vars_walksat,num_clauses_walksat,result_walksat,runtime_seconds_walksat,ratio_dpll,ratio_walksat,var_diff,clause_diff,var_ratio,clause_ratio,vars_times_clauses_dpll,clause_density_dpll,vars_times_clauses_walksat,clause_density_walksat,is_sudoku,is_random3sat,best_solver_actual
random3sat_realistic_363.cnf,DPLL,70.0,280.0,0.002,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1772,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_364.cnf,DPLL,80.0,400.0,0.001,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2159,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_realistic_366.cnf,DPLL,60.0,360.0,0.004,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2837,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_365.cnf,DPLL,90.0,540.0,0.003,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2727,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_367.cnf,DPLL,50.0,200.0,0.002,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1634,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_368.cnf,DPLL,70.0,420.0,0.001,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2657,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_371.cnf,DPLL,50.0,150.0,0.0015,UNSAT,WalkSAT_Optimized,50.0,150.0,UNSAT,0.1271,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_370.cnf,DPLL,120.0,360.0,0.002,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.0558,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_37.cnf,DPLL,100.0,600.0,0.003,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2752,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_372.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1628,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_373.cnf,DPLL,100.0,500.0,0.0025,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2396,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_374.cnf,DPLL,60.0,360.0,0.0025,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.24,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_376.cnf,DPLL,80.0,320.0,0.001,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.2058,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_375.cnf,DPLL,50.0,150.0,0.002,UNSAT,WalkSAT_Optimized,50.0,150.0,UNSAT,0.1356,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_377.cnf,DPLL,70.0,350.0,0.0045,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2406,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_38.cnf,DPLL,60.0,180.0,0.001,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1294,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_378.cnf,DPLL,150.0,450.0,0.004,UNSAT,WalkSAT_Optimized,150.0,450.0,UNSAT,0.1382,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_379.cnf,DPLL,60.0,360.0,0.001,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2877,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_382.cnf,DPLL,120.0,720.0,0.001,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.285,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_383.cnf,DPLL,100.0,500.0,0.0015,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2542,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_381.cnf,DPLL,150.0,900.0,0.0035,UNSAT,WalkSAT_Optimized,150.0,900.0,UNSAT,0.2934,5.99999996,5.99999996,0.0,0.0,0.9999999933333334,0.9999999988888889,135000.0,5.99999996,135000.0,5.99999996,0,1,0
random3sat_realistic_386.cnf,DPLL,70.0,420.0,0.001,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2538,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_384.cnf,DPLL,120.0,360.0,0.001,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1408,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_385.cnf,DPLL,120.0,480.0,0.002,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.175,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_387.cnf,DPLL,60.0,360.0,0.002,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2767,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_389.cnf,DPLL,90.0,540.0,0.002,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2751,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_388.cnf,DPLL,150.0,450.0,0.002,UNSAT,WalkSAT_Optimized,150.0,450.0,UNSAT,0.1284,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_39.cnf,DPLL,80.0,400.0,0.0025,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2247,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_realistic_391.cnf,DPLL,70.0,280.0,0.0,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1774,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_390.cnf,DPLL,90.0,360.0,0.001,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.174,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_392.cnf,DPLL,90.0,540.0,0.003,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.267,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_395.cnf,DPLL,150.0,750.0,0.001,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2479,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_393.cnf,DPLL,50.0,300.0,0.002,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2329,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_394.cnf,DPLL,120.0,720.0,0.002,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.2923,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_397.cnf,DPLL,50.0,200.0,0.001,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1544,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_396.cnf,DPLL,90.0,360.0,0.0025,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1879,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_398.cnf,DPLL,70.0,350.0,0.001,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2286,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_399.cnf,DPLL,120.0,600.0,0.007,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2255,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_4.cnf,DPLL,70.0,350.0,0.0085,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2306,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_40.cnf,DPLL,70.0,420.0,0.0095,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2653,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_400.cnf,DPLL,120.0,600.0,0.001,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2445,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_401.cnf,DPLL,120.0,360.0,0.006,UNSAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1291,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_403.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1773,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_404.cnf,DPLL,50.0,200.0,0.0045,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1942,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_402.cnf,DPLL,90.0,540.0,0.0065,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2861,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_405.cnf,DPLL,50.0,250.0,0.007,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2178,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_408.cnf,DPLL,50.0,200.0,0.002,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1419,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_407.cnf,DPLL,150.0,600.0,0.004,UNSAT,WalkSAT_Optimized,150.0,600.0,UNSAT,0.1811,3.999999973333334,3.999999973333334,0.0,0.0,0.9999999933333334,0.9999999983333333,90000.0,3.999999973333334,90000.0,3.999999973333334,0,1,0
random3sat_realistic_406.cnf,DPLL,120.0,480.0,0.0045,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1782,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_409.cnf,DPLL,100.0,600.0,0.002,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2764,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_41.cnf,DPLL,150.0,750.0,0.003,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2339,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_410.cnf,DPLL,100.0,400.0,0.001,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.1604,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_411.cnf,DPLL,120.0,360.0,0.0051,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1153,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_412.cnf,DPLL,60.0,180.0,0.0046,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1267,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_413.cnf,DPLL,60.0,360.0,0.0035,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2669,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_414.cnf,DPLL,100.0,500.0,0.0096,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2054,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_415.cnf,DPLL,90.0,450.0,0.0075,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2203,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_416.cnf,DPLL,50.0,200.0,0.0138,SAT,WalkSAT_Optimized,50.0,200.0,SAT,0.0201,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_417.cnf,DPLL,60.0,240.0,0.0088,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1707,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
random3sat_realistic_419.cnf,DPLL,100.0,600.0,0.0042,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.3534,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_418.cnf,DPLL,100.0,300.0,0.01,SAT,WalkSAT_Optimized,100.0,300.0,SAT,0.0047,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,1
random3sat_realistic_42.cnf,DPLL,70.0,420.0,0.0056,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.3585,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_420.cnf,DPLL,50.0,300.0,0.0061,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2868,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_421.cnf,DPLL,150.0,450.0,0.0073,SAT,WalkSAT_Optimized,150.0,450.0,SAT,0.0189,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_422.cnf,DPLL,120.0,480.0,0.0108,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.213,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_424.cnf,DPLL,70.0,210.0,0.007,UNSAT,WalkSAT_Optimized,70.0,210.0,UNSAT,0.1143,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_423.cnf,DPLL,90.0,540.0,0.004,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.3174,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_425.cnf,DPLL,90.0,450.0,0.0065,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2654,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_428.cnf,DPLL,150.0,750.0,0.0025,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2571,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_427.cnf,DPLL,100.0,400.0,0.0066,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.227,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_426.cnf,DPLL,70.0,280.0,0.0111,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1889,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_429.cnf,DPLL,100.0,400.0,0.0105,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.2048,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_43.cnf,DPLL,80.0,400.0,0.004,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2467,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_realistic_430.cnf,DPLL,120.0,360.0,0.0045,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.0662,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_431.cnf,DPLL,150.0,450.0,0.0065,UNSAT,WalkSAT_Optimized,150.0,450.0,UNSAT,0.1301,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_433.cnf,DPLL,70.0,210.0,0.003,UNSAT,WalkSAT_Optimized,70.0,210.0,UNSAT,0.1454,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_434.cnf,DPLL,60.0,360.0,0.0071,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2688,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_432.cnf,DPLL,90.0,540.0,0.0071,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2882,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_435.cnf,DPLL,150.0,600.0,0.006,UNSAT,WalkSAT_Optimized,150.0,600.0,UNSAT,0.2041,3.999999973333334,3.999999973333334,0.0,0.0,0.9999999933333334,0.9999999983333333,90000.0,3.999999973333334,90000.0,3.999999973333334,0,1,0
random3sat_realistic_436.cnf,DPLL,120.0,720.0,0.006,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.3144,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_437.cnf,DPLL,50.0,300.0,0.004,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2896,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_438.cnf,DPLL,50.0,200.0,0.0075,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1858,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_439.cnf,DPLL,80.0,400.0,0.0055,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2409,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_realistic_44.cnf,DPLL,80.0,480.0,0.003,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2956,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_440.cnf,DPLL,70.0,210.0,0.002,UNSAT,WalkSAT_Optimized,70.0,210.0,UNSAT,0.1339,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_441.cnf,DPLL,90.0,360.0,0.003,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1594,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_442.cnf,DPLL,60.0,300.0,0.0015,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2028,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_443.cnf,DPLL,120.0,360.0,0.0054,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.1317,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_447.cnf,DPLL,90.0,360.0,0.0012,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1998,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_446.cnf,DPLL,80.0,240.0,0.0012,SAT,WalkSAT_Optimized,80.0,240.0,SAT,0.0382,2.9999999625000004,2.9999999625000004,0.0,0.0,0.9999999875000002,0.9999999958333333,19200.0,2.9999999625000004,19200.0,2.9999999625000004,0,1,0
random3sat_realistic_445.cnf,DPLL,80.0,480.0,0.002,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.3649,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_45.cnf,DPLL,50.0,250.0,0.004,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2278,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_448.cnf,DPLL,100.0,300.0,0.004,SAT,WalkSAT_Optimized,100.0,300.0,SAT,0.0937,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_449.cnf,DPLL,80.0,480.0,0.002,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2915,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_450.cnf,DPLL,80.0,320.0,0.002,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.1905,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_451.cnf,DPLL,80.0,320.0,0.002,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.1835,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_453.cnf,DPLL,50.0,300.0,0.0031,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2716,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
